,,,
,t,x,y
,2.54E+01,3.43E-02,-0.334
,2.54E+01,3.42E-02,-0.333
,2.55E+01,3.41E-02,-0.333
,2.55E+01,3.51E-02,-0.333
,2.55E+01,3.52E-02,-0.333
,2.56E+01,3.53E-02,-0.333
,2.56E+01,3.55E-02,-0.333
,2.56E+01,3.68E-02,-0.332
,2.57E+01,3.71E-02,-0.332
,2.57E+01,3.74E-02,-0.332
,2.57E+01,3.78E-02,-0.332
,2.58E+01,3.82E-02,-0.332
,2.58E+01,3.86E-02,-0.332
,2.58E+01,3.90E-02,-0.332
,2.59E+01,3.95E-02,-0.332
,2.59E+01,3.98E-02,-0.332
,2.59E+01,4.02E-02,-0.332
,2.60E+01,4.07E-02,-0.332
,2.60E+01,4.10E-02,-0.332
,2.60E+01,4.13E-02,-0.332
,2.61E+01,4.15E-02,-0.332
,2.61E+01,4.18E-02,-0.332
,2.61E+01,4.19E-02,-0.332
,2.62E+01,4.31E-02,-0.332
,2.62E+01,4.31E-02,-0.332
,2.62E+01,4.33E-02,-0.332
,2.63E+01,4.33E-02,-0.332
,2.63E+01,4.46E-02,-0.331
,2.63E+01,4.48E-02,-0.331
,2.64E+01,4.50E-02,-0.331
,2.64E+01,4.51E-02,-0.331
,2.64E+01,4.64E-02,-0.33
,2.65E+01,4.67E-02,-0.33
,2.65E+01,4.68E-02,-0.33
,2.65E+01,4.82E-02,-0.33
,2.66E+01,4.85E-02,-0.33
,2.66E+01,4.98E-02,-0.329
,2.66E+01,5.00E-02,-0.329
,2.67E+01,5.12E-02,-0.329
,2.67E+01,5.13E-02,-0.328
,2.67E+01,5.23E-02,-0.328
,2.68E+01,5.25E-02,-0.328
,2.68E+01,5.34E-02,-0.327
,2.68E+01,5.44E-02,-0.327
,2.69E+01,5.44E-02,-0.327
,2.69E+01,5.53E-02,-0.326
,2.69E+01,5.55E-02,-0.326
,2.70E+01,5.64E-02,-0.326
,2.70E+01,5.64E-02,-0.325
,2.70E+01,5.72E-02,-0.325
,2.71E+01,5.75E-02,-0.325
,2.71E+01,5.85E-02,-0.324
,2.71E+01,5.88E-02,-0.324
,2.72E+01,5.91E-02,-0.324
,2.72E+01,5.95E-02,-0.324
,2.72E+01,6.06E-02,-0.324
,2.73E+01,6.09E-02,-0.323
,2.73E+01,6.14E-02,-0.324
,2.73E+01,6.25E-02,-0.323
,2.74E+01,6.29E-02,-0.323
,2.74E+01,6.41E-02,-0.322
,2.74E+01,6.44E-02,-0.322
,2.75E+01,6.55E-02,-0.322
,2.75E+01,6.58E-02,-0.322
,2.75E+01,6.67E-02,-0.321
,2.76E+01,6.76E-02,-0.32
,2.76E+01,6.84E-02,-0.32
,2.76E+01,6.94E-02,-0.319
,2.77E+01,7.01E-02,-0.319
,2.77E+01,7.08E-02,-0.318
,2.77E+01,7.14E-02,-0.317
,2.78E+01,7.21E-02,-0.317
,2.78E+01,7.28E-02,-0.316
,2.78E+01,7.34E-02,-0.316
,2.79E+01,7.34E-02,-0.315
,2.79E+01,7.40E-02,-0.315
,2.79E+01,7.46E-02,-0.314
,2.80E+01,7.52E-02,-0.314
,2.80E+01,7.52E-02,-0.314
,2.80E+01,7.58E-02,-0.313
,2.81E+01,7.65E-02,-0.312
,2.81E+01,7.71E-02,-0.312
,2.81E+01,7.71E-02,-0.312
,2.82E+01,7.77E-02,-0.311
,2.82E+01,7.82E-02,-0.31
,2.82E+01,7.88E-02,-0.31
,2.83E+01,7.94E-02,-0.309
,2.83E+01,8.01E-02,-0.309
,2.83E+01,8.07E-02,-0.308
,2.84E+01,8.13E-02,-0.307
,2.84E+01,8.20E-02,-0.307
,2.84E+01,8.26E-02,-0.306
,2.85E+01,8.32E-02,-0.305
,2.85E+01,8.38E-02,-0.305
,2.85E+01,8.45E-02,-0.304
,2.86E+01,8.56E-02,-0.303
,2.86E+01,8.63E-02,-0.302
,2.86E+01,8.70E-02,-0.302
,2.87E+01,8.76E-02,-0.301
,2.87E+01,8.82E-02,-0.3
,2.87E+01,8.89E-02,-0.3
,2.88E+01,8.95E-02,-0.299
,2.88E+01,9.01E-02,-0.298
,2.88E+01,9.06E-02,-0.298
,2.89E+01,9.12E-02,-0.297
,2.89E+01,9.13E-02,-0.297
,2.89E+01,9.20E-02,-0.296
,2.90E+01,9.25E-02,-0.295
,2.90E+01,9.25E-02,-0.295
,2.90E+01,9.32E-02,-0.294
,2.91E+01,9.36E-02,-0.293
,2.91E+01,9.40E-02,-0.293
,2.91E+01,9.44E-02,-0.292
,2.92E+01,9.49E-02,-0.291
,2.92E+01,9.54E-02,-0.29
,2.92E+01,9.58E-02,-0.29
,2.93E+01,9.64E-02,-0.289
,2.93E+01,9.68E-02,-0.288
,2.93E+01,9.75E-02,-0.287
,2.94E+01,9.80E-02,-0.286
,2.94E+01,9.86E-02,-0.285
,2.94E+01,9.91E-02,-0.284
,2.95E+01,9.94E-02,-0.283
,2.95E+01,1.00E-01,-0.282
,2.95E+01,1.01E-01,-0.281
,2.96E+01,1.01E-01,-0.28
,2.96E+01,1.01E-01,-0.279
,2.96E+01,1.02E-01,-0.278
,2.97E+01,1.02E-01,-0.278
,2.97E+01,1.02E-01,-0.277
,2.97E+01,1.03E-01,-0.276
,2.98E+01,1.03E-01,-0.275
,2.98E+01,1.03E-01,-0.275
,2.98E+01,1.04E-01,-0.274
,2.99E+01,1.04E-01,-0.273
,2.99E+01,1.04E-01,-0.272
,2.99E+01,1.05E-01,-0.272
,3.00E+01,1.05E-01,-0.271
,3.00E+01,1.05E-01,-0.271
,3.00E+01,1.06E-01,-0.27
,3.01E+01,1.06E-01,-0.269
,3.01E+01,1.06E-01,-0.268
,3.01E+01,1.07E-01,-0.267
,3.02E+01,1.07E-01,-0.267
,3.02E+01,1.08E-01,-0.265
,3.02E+01,1.08E-01,-0.265
,3.03E+01,1.08E-01,-0.263
,3.03E+01,1.08E-01,-0.263
,3.03E+01,1.09E-01,-0.261
,3.04E+01,1.09E-01,-0.26
,3.04E+01,1.09E-01,-0.259
,3.04E+01,1.09E-01,-0.259
,3.05E+01,1.09E-01,-0.258
,3.05E+01,1.09E-01,-0.257
,3.05E+01,1.09E-01,-0.256
,3.06E+01,1.09E-01,-0.255
,3.06E+01,1.09E-01,-0.254
,3.06E+01,1.09E-01,-0.253
,3.07E+01,1.09E-01,-0.252
,3.07E+01,1.09E-01,-0.251
,3.07E+01,1.11E-01,-0.248
,3.08E+01,1.11E-01,-0.248
,3.08E+01,1.11E-01,-0.247
,3.08E+01,1.11E-01,-0.246
,3.09E+01,1.11E-01,-0.245
,3.09E+01,1.11E-01,-0.245
,3.09E+01,1.11E-01,-0.244
,3.10E+01,1.11E-01,-0.243
,3.10E+01,1.12E-01,-0.243
,3.10E+01,1.12E-01,-0.242
,3.11E+01,1.12E-01,-0.241
,3.11E+01,1.12E-01,-0.24
,3.11E+01,1.12E-01,-0.239
,3.12E+01,1.12E-01,-0.238
,3.12E+01,1.12E-01,-0.237
,3.12E+01,1.12E-01,-0.237
,3.13E+01,1.12E-01,-0.236
,3.13E+01,1.12E-01,-0.235
,3.13E+01,1.12E-01,-0.234
,3.14E+01,1.12E-01,-0.233
,3.14E+01,1.12E-01,-0.232
,3.14E+01,1.12E-01,-0.231
,3.15E+01,1.12E-01,-0.23
,3.15E+01,1.12E-01,-0.229
,3.15E+01,1.12E-01,-0.228
,3.16E+01,1.12E-01,-0.228
,3.16E+01,1.12E-01,-0.227
,3.16E+01,1.12E-01,-0.227
,3.17E+01,1.12E-01,-0.226
,3.17E+01,1.12E-01,-0.226
,3.17E+01,1.12E-01,-0.225
,3.18E+01,1.12E-01,-0.224
,3.18E+01,1.11E-01,-0.224
,3.18E+01,1.11E-01,-0.223
,3.19E+01,1.11E-01,-0.223
,3.19E+01,1.11E-01,-0.222
,3.19E+01,1.11E-01,-0.221
,3.20E+01,1.11E-01,-0.221
,3.20E+01,1.10E-01,-0.22
,3.20E+01,1.10E-01,-0.219
,3.21E+01,1.10E-01,-0.218
,3.21E+01,1.10E-01,-0.218
,3.21E+01,1.10E-01,-0.217
,3.22E+01,1.10E-01,-0.217
,3.22E+01,1.10E-01,-0.215
,3.22E+01,1.10E-01,-0.215
,3.23E+01,1.10E-01,-0.214
,3.23E+01,1.09E-01,-0.213
,3.23E+01,1.09E-01,-0.213
,3.24E+01,1.09E-01,-0.212
,3.24E+01,1.09E-01,-0.212
,3.24E+01,1.09E-01,-0.211
,3.25E+01,1.09E-01,-0.21
,3.25E+01,1.09E-01,-0.209
,3.25E+01,1.09E-01,-0.209
,3.26E+01,1.09E-01,-0.209
,3.26E+01,1.09E-01,-0.208
,3.26E+01,1.08E-01,-0.207
,3.27E+01,1.08E-01,-0.207
,3.27E+01,1.08E-01,-0.207
,3.27E+01,1.08E-01,-0.206
,3.28E+01,1.08E-01,-0.206
,3.28E+01,1.08E-01,-0.205
,3.28E+01,1.07E-01,-0.205
,3.29E+01,1.08E-01,-0.205
,3.29E+01,1.07E-01,-0.204
,3.29E+01,1.07E-01,-0.203
,3.30E+01,1.07E-01,-0.203
,3.30E+01,1.07E-01,-0.202
,3.30E+01,1.06E-01,-0.202
,3.31E+01,1.06E-01,-0.201
,3.31E+01,1.06E-01,-0.201
,3.31E+01,1.06E-01,-0.2
,3.32E+01,1.05E-01,-0.199
,3.32E+01,1.05E-01,-0.199
,3.32E+01,1.05E-01,-0.198
,3.33E+01,1.04E-01,-0.198
,3.33E+01,1.04E-01,-0.197
,3.33E+01,1.04E-01,-0.197
,3.34E+01,1.04E-01,-0.197
,3.34E+01,1.03E-01,-0.196
,3.34E+01,1.03E-01,-0.196
,3.35E+01,1.03E-01,-0.196
,3.35E+01,1.03E-01,-0.195
,3.35E+01,1.03E-01,-0.195
,3.36E+01,1.03E-01,-0.195
,3.36E+01,1.03E-01,-0.195
,3.36E+01,1.03E-01,-0.195
,3.37E+01,1.02E-01,-0.194
,3.37E+01,1.03E-01,-0.194
,3.37E+01,1.03E-01,-0.194
,3.38E+01,1.02E-01,-0.194
,3.38E+01,1.03E-01,-0.193
,3.38E+01,1.02E-01,-0.193
,3.39E+01,1.02E-01,-0.193
,3.39E+01,1.03E-01,-0.193
,3.39E+01,1.02E-01,-0.192
,3.40E+01,1.02E-01,-0.192
,3.40E+01,1.02E-01,-0.192
,3.40E+01,1.01E-01,-0.191
,3.41E+01,1.01E-01,-0.191
,3.41E+01,1.01E-01,-0.19
,3.41E+01,1.01E-01,-0.19
,3.42E+01,1.01E-01,-0.19
,3.42E+01,1.00E-01,-0.19
,3.42E+01,1.00E-01,-0.19
,3.43E+01,1.00E-01,-0.19
,3.43E+01,9.97E-02,-0.189
,3.43E+01,9.96E-02,-0.189
,3.44E+01,9.95E-02,-0.189
,3.44E+01,9.95E-02,-0.189
,3.44E+01,9.95E-02,-0.189
,3.45E+01,9.95E-02,-0.189
,3.45E+01,9.95E-02,-0.189
,3.45E+01,9.94E-02,-0.189
,3.46E+01,9.94E-02,-0.189
,3.46E+01,9.94E-02,-0.189
,3.46E+01,9.94E-02,-0.189
,3.47E+01,9.93E-02,-0.189
,3.47E+01,9.93E-02,-0.189
,3.47E+01,9.93E-02,-0.189
,3.48E+01,9.93E-02,-0.189
,3.48E+01,9.93E-02,-0.189
,3.48E+01,9.93E-02,-0.189
,3.49E+01,9.93E-02,-0.189
,3.49E+01,9.94E-02,-0.189
,3.49E+01,9.95E-02,-0.189
,3.50E+01,9.95E-02,-0.189
,3.50E+01,9.93E-02,-0.189
,3.50E+01,9.94E-02,-0.189
,3.51E+01,9.95E-02,-0.188
,3.51E+01,9.96E-02,-0.188
,3.51E+01,9.94E-02,-0.188
,3.52E+01,9.95E-02,-0.188
,3.52E+01,9.95E-02,-0.188
,3.52E+01,9.95E-02,-0.188
,3.53E+01,9.96E-02,-0.188
,3.53E+01,9.95E-02,-0.188
,3.53E+01,9.95E-02,-0.188
,3.54E+01,9.95E-02,-0.188
,3.54E+01,9.97E-02,-0.188
,3.54E+01,9.96E-02,-0.189
,3.55E+01,9.98E-02,-0.189
,3.55E+01,9.96E-02,-0.189
,3.55E+01,9.98E-02,-0.19
,3.56E+01,9.96E-02,-0.19
,3.56E+01,9.98E-02,-0.19
,3.56E+01,9.99E-02,-0.191
,3.57E+01,1.00E-01,-0.191
,3.57E+01,1.00E-01,-0.191
,3.57E+01,1.00E-01,-0.191
,3.58E+01,1.00E-01,-0.191
,3.58E+01,1.00E-01,-0.191
,3.58E+01,1.00E-01,-0.191
,3.59E+01,1.00E-01,-0.192
,3.59E+01,1.00E-01,-0.192
,3.59E+01,1.00E-01,-0.192
,3.60E+01,1.00E-01,-0.192
,3.60E+01,1.00E-01,-0.192
,3.60E+01,1.00E-01,-0.192
,3.61E+01,1.00E-01,-0.192
,3.61E+01,1.00E-01,-0.192
,3.61E+01,1.00E-01,-0.193
,3.62E+01,1.01E-01,-0.193
,3.62E+01,1.01E-01,-0.193
,3.62E+01,1.01E-01,-0.194
,3.63E+01,1.01E-01,-0.194
,3.63E+01,1.01E-01,-0.194
,3.63E+01,1.02E-01,-0.195
,3.64E+01,1.02E-01,-0.195
,3.64E+01,1.02E-01,-0.196
,3.64E+01,1.02E-01,-0.196
,3.65E+01,1.03E-01,-0.197
,3.65E+01,1.03E-01,-0.197
,3.65E+01,1.03E-01,-0.198
,3.66E+01,1.03E-01,-0.198
,3.66E+01,1.04E-01,-0.199
,3.66E+01,1.04E-01,-0.199
,3.67E+01,1.04E-01,-0.199
,3.67E+01,1.04E-01,-0.2
,3.67E+01,1.04E-01,-0.2
,3.68E+01,1.04E-01,-0.201
,3.68E+01,1.04E-01,-0.201
,3.68E+01,1.04E-01,-0.201
,3.69E+01,1.04E-01,-0.202
,3.69E+01,1.04E-01,-0.202
,3.69E+01,1.05E-01,-0.202
,3.70E+01,1.04E-01,-0.203
,3.70E+01,1.05E-01,-0.203
,3.70E+01,1.05E-01,-0.203
,3.71E+01,1.05E-01,-0.204
,3.71E+01,1.05E-01,-0.205
,3.71E+01,1.05E-01,-0.205
,3.72E+01,1.05E-01,-0.205
,3.72E+01,1.06E-01,-0.206
,3.72E+01,1.06E-01,-0.207
,3.73E+01,1.06E-01,-0.207
,3.73E+01,1.06E-01,-0.208
,3.73E+01,1.06E-01,-0.209
,3.74E+01,1.07E-01,-0.209
,3.74E+01,1.07E-01,-0.21
,3.74E+01,1.07E-01,-0.211
,3.75E+01,1.07E-01,-0.211
,3.75E+01,1.08E-01,-0.212
,3.75E+01,1.08E-01,-0.213
,3.76E+01,1.08E-01,-0.213
,3.76E+01,1.08E-01,-0.214
,3.76E+01,1.08E-01,-0.215
,3.77E+01,1.08E-01,-0.215
,3.77E+01,1.08E-01,-0.215
,3.77E+01,1.08E-01,-0.216
,3.78E+01,1.09E-01,-0.217
,3.78E+01,1.09E-01,-0.217
,3.78E+01,1.09E-01,-0.217
,3.79E+01,1.09E-01,-0.218
,3.79E+01,1.09E-01,-0.218
,3.79E+01,1.09E-01,-0.219
,3.80E+01,1.09E-01,-0.22
,3.80E+01,1.10E-01,-0.22
,3.80E+01,1.10E-01,-0.221
,3.81E+01,1.10E-01,-0.222
,3.81E+01,1.10E-01,-0.223
,3.81E+01,1.10E-01,-0.223
,3.82E+01,1.10E-01,-0.224
,3.82E+01,1.10E-01,-0.225
,3.82E+01,1.10E-01,-0.226
,3.83E+01,1.10E-01,-0.227
,3.83E+01,1.09E-01,-0.228
,3.83E+01,1.09E-01,-0.228
,3.84E+01,1.10E-01,-0.229
,3.84E+01,1.10E-01,-0.23
,3.84E+01,1.09E-01,-0.231
,3.85E+01,1.10E-01,-0.232
,3.85E+01,1.10E-01,-0.233
,3.85E+01,1.10E-01,-0.233
,3.86E+01,1.10E-01,-0.234
,3.86E+01,1.10E-01,-0.235
,3.86E+01,1.10E-01,-0.236
,3.87E+01,1.10E-01,-0.236
,3.87E+01,1.10E-01,-0.237
,3.87E+01,1.10E-01,-0.238
,3.88E+01,1.10E-01,-0.238
,3.88E+01,1.10E-01,-0.239
,3.88E+01,1.10E-01,-0.24
,3.89E+01,1.10E-01,-0.24
,3.89E+01,1.10E-01,-0.241
,3.89E+01,1.10E-01,-0.242
,3.90E+01,1.10E-01,-0.243
,3.90E+01,1.09E-01,-0.243
,3.90E+01,1.09E-01,-0.244
,3.91E+01,1.09E-01,-0.245
,3.91E+01,1.09E-01,-0.246
,3.91E+01,1.09E-01,-0.247
,3.92E+01,1.09E-01,-0.248
,3.92E+01,1.09E-01,-0.249
,3.92E+01,1.09E-01,-0.25
,3.93E+01,1.09E-01,-0.251
,3.93E+01,1.09E-01,-0.252
,3.93E+01,1.09E-01,-0.253
,3.94E+01,1.09E-01,-0.253
,3.94E+01,1.08E-01,-0.255
,3.94E+01,1.08E-01,-0.255
,3.95E+01,1.08E-01,-0.256
,3.95E+01,1.08E-01,-0.257
,3.95E+01,1.08E-01,-0.258
,3.96E+01,1.07E-01,-0.259
,3.96E+01,1.07E-01,-0.259
,3.96E+01,1.07E-01,-0.26
,3.97E+01,1.06E-01,-0.261
,3.97E+01,1.06E-01,-0.261
,3.97E+01,1.06E-01,-0.262
,3.98E+01,1.06E-01,-0.263
,3.98E+01,1.06E-01,-0.263
,3.98E+01,1.05E-01,-0.264
,3.99E+01,1.05E-01,-0.265
,3.99E+01,1.05E-01,-0.266
,3.99E+01,1.05E-01,-0.267
,4.00E+01,1.04E-01,-0.267
,4.00E+01,1.04E-01,-0.268
,4.00E+01,1.04E-01,-0.269
,4.01E+01,1.04E-01,-0.27
,4.01E+01,1.04E-01,-0.271
,4.01E+01,1.03E-01,-0.272
,4.02E+01,1.03E-01,-0.273
,4.02E+01,1.03E-01,-0.274
,4.02E+01,1.02E-01,-0.275
,4.03E+01,1.02E-01,-0.276
,4.03E+01,1.01E-01,-0.277
,4.03E+01,1.01E-01,-0.278
,4.04E+01,1.01E-01,-0.279
,4.04E+01,1.00E-01,-0.279
,4.04E+01,9.99E-02,-0.28
,4.05E+01,9.96E-02,-0.281
,4.05E+01,9.92E-02,-0.282
,4.05E+01,9.88E-02,-0.282
,4.06E+01,9.85E-02,-0.283
,4.06E+01,9.82E-02,-0.283
,4.06E+01,9.79E-02,-0.284
,4.07E+01,9.74E-02,-0.285
,4.07E+01,9.71E-02,-0.285
,4.07E+01,9.68E-02,-0.286
,4.08E+01,9.64E-02,-0.287
,4.08E+01,9.60E-02,-0.287
,4.08E+01,9.55E-02,-0.288
,4.09E+01,9.52E-02,-0.289
,4.09E+01,9.47E-02,-0.289
,4.09E+01,9.42E-02,-0.29
,4.10E+01,9.38E-02,-0.29
,4.10E+01,9.33E-02,-0.291
,4.10E+01,9.26E-02,-0.292
,4.11E+01,9.20E-02,-0.293
,4.11E+01,9.14E-02,-0.293
,4.11E+01,9.09E-02,-0.294
,4.12E+01,9.01E-02,-0.295
,4.12E+01,8.96E-02,-0.296
,4.12E+01,8.90E-02,-0.297
,4.13E+01,8.85E-02,-0.297
,4.13E+01,8.80E-02,-0.298
,4.13E+01,8.76E-02,-0.298
,4.14E+01,8.71E-02,-0.299
,4.14E+01,8.67E-02,-0.3
,4.14E+01,8.63E-02,-0.3
,4.15E+01,8.59E-02,-0.301
,4.15E+01,8.55E-02,-0.301
,4.15E+01,8.51E-02,-0.302
,4.16E+01,8.50E-02,-0.302
,4.16E+01,8.46E-02,-0.303
,4.16E+01,8.40E-02,-0.304
,4.17E+01,8.36E-02,-0.304
,4.17E+01,8.31E-02,-0.304
,4.17E+01,8.26E-02,-0.305
,4.18E+01,8.19E-02,-0.306
,4.18E+01,8.17E-02,-0.306
,4.18E+01,8.11E-02,-0.306
,4.19E+01,8.05E-02,-0.307
,4.19E+01,7.98E-02,-0.308
,4.19E+01,7.91E-02,-0.308
,4.20E+01,7.89E-02,-0.309
,4.20E+01,7.81E-02,-0.309
,4.20E+01,7.73E-02,-0.31
,4.21E+01,7.66E-02,-0.31
,4.21E+01,7.59E-02,-0.311
,4.21E+01,7.51E-02,-0.311
,4.22E+01,7.43E-02,-0.312
,4.22E+01,7.40E-02,-0.312
,4.22E+01,7.33E-02,-0.313
,4.23E+01,7.25E-02,-0.313
,4.23E+01,7.23E-02,-0.313
,4.23E+01,7.16E-02,-0.314
,4.24E+01,7.15E-02,-0.314
,4.24E+01,7.07E-02,-0.315
,4.24E+01,7.05E-02,-0.315
,4.25E+01,6.99E-02,-0.315
,4.25E+01,6.97E-02,-0.315
,4.25E+01,6.91E-02,-0.316
,4.26E+01,6.90E-02,-0.316
,4.26E+01,6.82E-02,-0.317
,4.26E+01,6.81E-02,-0.317
,4.27E+01,6.74E-02,-0.317
,4.27E+01,6.67E-02,-0.318
,4.27E+01,6.66E-02,-0.318
,4.28E+01,6.60E-02,-0.318
,4.28E+01,6.53E-02,-0.319
,4.28E+01,6.52E-02,-0.319
,4.29E+01,6.44E-02,-0.32
,4.29E+01,6.37E-02,-0.32
,4.29E+01,6.29E-02,-0.321
,4.30E+01,6.27E-02,-0.321
,4.30E+01,6.18E-02,-0.322
,4.30E+01,6.16E-02,-0.322
,4.31E+01,6.07E-02,-0.322
,4.31E+01,6.03E-02,-0.322
,4.31E+01,5.94E-02,-0.323
,4.32E+01,5.91E-02,-0.323
,4.32E+01,5.88E-02,-0.323
,4.32E+01,5.84E-02,-0.323
,4.33E+01,5.74E-02,-0.323
,4.33E+01,5.72E-02,-0.323
,4.33E+01,5.69E-02,-0.324
,4.34E+01,5.66E-02,-0.323
,4.34E+01,5.63E-02,-0.324
,4.34E+01,5.60E-02,-0.324
,4.35E+01,5.58E-02,-0.324
,4.35E+01,5.50E-02,-0.324
,4.35E+01,5.48E-02,-0.324
,4.36E+01,5.46E-02,-0.324
,4.36E+01,5.43E-02,-0.324
,4.36E+01,5.36E-02,-0.325
,4.37E+01,5.34E-02,-0.325
,4.37E+01,5.32E-02,-0.325
,4.37E+01,5.24E-02,-0.325
,4.38E+01,5.21E-02,-0.325
,4.38E+01,5.14E-02,-0.326
,4.38E+01,5.10E-02,-0.326
,4.39E+01,5.08E-02,-0.326
,4.39E+01,4.99E-02,-0.326
,4.39E+01,4.96E-02,-0.327
,4.40E+01,4.92E-02,-0.327
,4.40E+01,4.83E-02,-0.327
,4.40E+01,4.81E-02,-0.327
,4.41E+01,4.79E-02,-0.327
,4.41E+01,4.77E-02,-0.327
,4.41E+01,4.70E-02,-0.328
,4.42E+01,4.68E-02,-0.328
,4.42E+01,4.67E-02,-0.328
,4.42E+01,4.66E-02,-0.328
,4.43E+01,4.66E-02,-0.328
,4.43E+01,4.66E-02,-0.328
,4.43E+01,4.66E-02,-0.328
,4.44E+01,4.66E-02,-0.328
,4.44E+01,4.66E-02,-0.328
,4.44E+01,4.66E-02,-0.328
,4.45E+01,4.64E-02,-0.328
,4.45E+01,4.64E-02,-0.328
,4.45E+01,4.60E-02,-0.328
,4.46E+01,4.59E-02,-0.328
,4.46E+01,4.56E-02,-0.328
,4.46E+01,4.53E-02,-0.328
,4.47E+01,4.50E-02,-0.328
,4.47E+01,4.47E-02,-0.328
,4.47E+01,4.44E-02,-0.328
,4.48E+01,4.40E-02,-0.328
,4.48E+01,4.37E-02,-0.328
,4.48E+01,4.34E-02,-0.328
,4.49E+01,4.32E-02,-0.328
,4.49E+01,4.28E-02,-0.328
,4.49E+01,4.26E-02,-0.328
,4.50E+01,4.24E-02,-0.328
,4.50E+01,4.22E-02,-0.328
,4.50E+01,4.22E-02,-0.328
,4.51E+01,4.21E-02,-0.328
,4.51E+01,4.22E-02,-0.328
,4.51E+01,4.23E-02,-0.328
,4.52E+01,4.24E-02,-0.328
,4.52E+01,4.24E-02,-0.328
,4.52E+01,4.25E-02,-0.328
,4.53E+01,4.25E-02,-0.328
,4.53E+01,4.25E-02,-0.328
,4.53E+01,4.25E-02,-0.328
,4.54E+01,4.25E-02,-0.328
,4.54E+01,4.25E-02,-0.328
,4.54E+01,4.25E-02,-0.328
,4.55E+01,4.25E-02,-0.328
,4.55E+01,4.24E-02,-0.328
,4.55E+01,4.24E-02,-0.328
,4.56E+01,4.23E-02,-0.328
,4.56E+01,4.22E-02,-0.328
,4.56E+01,4.22E-02,-0.328
,4.57E+01,4.21E-02,-0.328
,4.57E+01,4.21E-02,-0.328
,4.57E+01,4.21E-02,-0.328
,4.58E+01,4.21E-02,-0.328
,4.58E+01,4.21E-02,-0.328
,4.58E+01,4.21E-02,-0.328
,4.59E+01,4.22E-02,-0.328
,4.59E+01,4.22E-02,-0.328
,4.59E+01,4.23E-02,-0.328
,4.60E+01,4.24E-02,-0.328
,4.60E+01,4.25E-02,-0.328
,4.60E+01,4.26E-02,-0.328
,4.61E+01,4.26E-02,-0.328
,4.61E+01,4.30E-02,-0.328
,4.61E+01,4.32E-02,-0.327
,4.62E+01,4.34E-02,-0.327
,4.62E+01,4.37E-02,-0.327
,4.62E+01,4.39E-02,-0.327
,4.63E+01,4.41E-02,-0.327
,4.63E+01,4.43E-02,-0.327
,4.63E+01,4.45E-02,-0.327
,4.64E+01,4.46E-02,-0.327
,4.64E+01,4.49E-02,-0.327
,4.64E+01,4.51E-02,-0.327
,4.65E+01,4.52E-02,-0.327
,4.65E+01,4.52E-02,-0.327
,4.65E+01,4.55E-02,-0.327
,4.66E+01,4.56E-02,-0.327
,4.66E+01,4.57E-02,-0.327
,4.66E+01,4.58E-02,-0.327
,4.67E+01,4.58E-02,-0.327
,4.67E+01,4.59E-02,-0.327
,4.67E+01,4.61E-02,-0.327
,4.68E+01,4.62E-02,-0.327
,4.68E+01,4.63E-02,-0.327
,4.68E+01,4.64E-02,-0.327
,4.69E+01,4.65E-02,-0.327
,4.69E+01,4.72E-02,-0.327
,4.69E+01,4.75E-02,-0.327
,4.70E+01,4.77E-02,-0.326
,4.70E+01,4.81E-02,-0.326
,4.70E+01,4.87E-02,-0.326
,4.71E+01,4.91E-02,-0.326
,4.71E+01,4.94E-02,-0.326
,4.71E+01,5.01E-02,-0.326
,4.72E+01,5.04E-02,-0.325
,4.72E+01,5.08E-02,-0.325
,4.72E+01,5.14E-02,-0.325
,4.73E+01,5.17E-02,-0.325
,4.73E+01,5.20E-02,-0.325
,4.73E+01,5.21E-02,-0.324
,4.74E+01,5.29E-02,-0.324
,4.74E+01,5.31E-02,-0.324
,4.74E+01,5.32E-02,-0.324
,4.75E+01,5.38E-02,-0.324
,4.75E+01,5.39E-02,-0.324
,4.75E+01,5.41E-02,-0.323
,4.76E+01,5.43E-02,-0.323
,4.76E+01,5.49E-02,-0.323
,4.76E+01,5.51E-02,-0.323
,4.77E+01,5.52E-02,-0.323
,4.77E+01,5.56E-02,-0.323
,4.77E+01,5.63E-02,-0.322
,4.78E+01,5.66E-02,-0.322
,4.78E+01,5.70E-02,-0.322
,4.78E+01,5.73E-02,-0.322
,4.79E+01,5.82E-02,-0.322
,4.79E+01,5.87E-02,-0.322
,4.79E+01,5.91E-02,-0.321
,4.80E+01,6.01E-02,-0.321
,4.80E+01,6.05E-02,-0.321
,4.80E+01,6.13E-02,-0.321
,4.81E+01,6.18E-02,-0.32
,4.81E+01,6.26E-02,-0.32
,4.81E+01,6.29E-02,-0.319
,4.82E+01,6.38E-02,-0.319
,4.82E+01,6.41E-02,-0.319
,4.82E+01,6.48E-02,-0.318
,4.83E+01,6.55E-02,-0.318
,4.83E+01,6.57E-02,-0.318
,4.83E+01,6.63E-02,-0.317
,4.84E+01,6.64E-02,-0.317
,4.84E+01,6.70E-02,-0.317
,4.84E+01,6.70E-02,-0.316
,4.85E+01,6.76E-02,-0.316
,4.85E+01,6.77E-02,-0.316
,4.85E+01,6.83E-02,-0.315
,4.86E+01,6.84E-02,-0.315
,4.86E+01,6.92E-02,-0.315
,4.86E+01,6.94E-02,-0.315
,4.87E+01,7.01E-02,-0.314
