t,x,y
142.579,-8.08E-02,6.28E-02
142.613,-8.17E-02,6.20E-02
142.646,-8.22E-02,6.11E-02
142.679,-8.31E-02,6.02E-02
142.713,-8.36E-02,5.93E-02
142.746,-8.44E-02,5.83E-02
142.779,-8.44E-02,5.80E-02
142.813,-8.51E-02,5.70E-02
142.846,-8.58E-02,5.60E-02
142.879,-8.63E-02,5.49E-02
142.913,-8.66E-02,5.46E-02
142.946,-8.72E-02,5.35E-02
142.98,-8.78E-02,5.23E-02
143.013,-8.79E-02,5.18E-02
143.046,-8.85E-02,5.08E-02
143.08,-8.92E-02,4.98E-02
143.113,-8.95E-02,4.92E-02
143.146,-8.98E-02,4.81E-02
143.18,-9.04E-02,4.71E-02
143.213,-9.07E-02,4.65E-02
143.246,-9.13E-02,4.54E-02
143.28,-9.15E-02,4.48E-02
143.313,-9.20E-02,4.37E-02
143.347,-9.23E-02,4.30E-02
143.38,-9.27E-02,4.17E-02
143.413,-9.29E-02,4.10E-02
143.447,-9.35E-02,3.99E-02
143.48,-9.40E-02,3.86E-02
143.513,-9.42E-02,3.79E-02
143.547,-9.47E-02,3.67E-02
143.58,-9.49E-02,3.60E-02
143.613,-9.54E-02,3.48E-02
143.647,-9.56E-02,3.41E-02
143.68,-9.61E-02,3.29E-02
143.713,-9.63E-02,3.22E-02
143.747,-9.68E-02,3.09E-02
143.78,-9.70E-02,3.02E-02
143.814,-9.71E-02,2.95E-02
143.847,-9.75E-02,2.82E-02
143.88,-9.79E-02,2.75E-02
143.914,-9.79E-02,2.67E-02
143.947,-9.83E-02,2.53E-02
143.98,-9.84E-02,2.46E-02
144.014,-9.85E-02,2.38E-02
144.047,-9.88E-02,2.31E-02
144.08,-9.91E-02,2.16E-02
144.114,-9.92E-02,2.09E-02
144.147,-9.92E-02,2.01E-02
144.181,-9.95E-02,1.93E-02
144.214,-9.95E-02,1.85E-02
144.247,-9.95E-02,1.76E-02
144.281,-9.97E-02,1.68E-02
144.314,-9.97E-02,1.58E-02
144.347,-9.97E-02,1.50E-02
144.381,-9.98E-02,1.41E-02
144.414,-9.98E-02,1.32E-02
144.447,-9.99E-02,1.23E-02
144.481,-9.99E-02,1.13E-02
144.514,-9.99E-02,1.04E-02
144.547,-9.99E-02,9.40E-03
144.581,-1.00E-01,8.47E-03
144.614,-1.00E-01,7.50E-03
144.648,-0.1,6.54E-03
144.681,-0.1,5.65E-03
144.714,-0.1,4.79E-03
144.748,-0.1,3.80E-03
144.781,-0.1,2.87E-03
144.814,-0.1,1.93E-03
144.848,-0.1,1.01E-03
144.881,-0.1,-1.32E-05
144.914,-0.1,-8.92E-04
144.948,-0.1,-1.86E-03
144.981,-0.1,-2.74E-03
145.015,-0.1,-3.63E-03
145.048,-0.1,-4.50E-03
145.081,-0.1,-5.39E-03
145.115,-0.1,-6.36E-03
145.148,-0.1,-6.89E-03
145.181,-9.99E-02,-7.76E-03
145.215,-9.99E-02,-8.62E-03
145.248,-9.98E-02,-9.51E-03
145.281,-9.98E-02,-1.04E-02
145.315,-9.97E-02,-1.14E-02
145.348,-9.96E-02,-1.20E-02
145.381,-9.95E-02,-1.29E-02
145.415,-9.94E-02,-1.36E-02
145.448,-9.93E-02,-1.45E-02
145.482,-9.91E-02,-1.53E-02
145.515,-9.90E-02,-1.61E-02
145.548,-9.88E-02,-1.71E-02
145.582,-9.87E-02,-1.77E-02
145.615,-9.85E-02,-1.85E-02
145.648,-9.83E-02,-1.91E-02
145.682,-9.81E-02,-1.97E-02
145.715,-9.80E-02,-2.06E-02
145.748,-9.79E-02,-2.13E-02
145.782,-9.77E-02,-2.20E-02
145.815,-9.75E-02,-2.28E-02
145.848,-9.74E-02,-2.34E-02
145.882,-9.72E-02,-2.40E-02
145.915,-9.71E-02,-2.46E-02
145.949,-9.70E-02,-2.55E-02
145.982,-9.68E-02,-2.59E-02
146.015,-9.66E-02,-2.65E-02
146.049,-9.66E-02,-2.74E-02
146.082,-9.63E-02,-2.79E-02
146.115,-9.61E-02,-2.84E-02
146.149,-9.59E-02,-2.92E-02
146.182,-9.57E-02,-2.97E-02
146.215,-9.56E-02,-3.03E-02
146.249,-9.54E-02,-3.10E-02
146.282,-9.52E-02,-3.16E-02
146.316,-9.50E-02,-3.22E-02
146.349,-9.48E-02,-3.30E-02
146.382,-9.46E-02,-3.34E-02
146.416,-9.43E-02,-3.43E-02
146.449,-9.40E-02,-3.47E-02
146.482,-9.39E-02,-3.51E-02
146.516,-9.36E-02,-3.59E-02
146.549,-9.34E-02,-3.63E-02
146.582,-9.32E-02,-3.65E-02
146.616,-9.31E-02,-3.75E-02
146.649,-9.29E-02,-3.77E-02
146.682,-9.27E-02,-3.79E-02
146.716,-9.25E-02,-3.88E-02
146.749,-9.22E-02,-3.91E-02
146.783,-9.21E-02,-3.94E-02
146.816,-9.19E-02,-4.02E-02
146.849,-9.18E-02,-4.03E-02
146.883,-9.16E-02,-4.05E-02
146.916,-9.13E-02,-4.13E-02
146.949,-9.12E-02,-4.15E-02
146.983,-9.10E-02,-4.17E-02
147.016,-9.08E-02,-4.25E-02
147.049,-9.06E-02,-4.27E-02
147.083,-9.06E-02,-4.29E-02
147.116,-9.04E-02,-4.31E-02
147.15,-9.02E-02,-4.39E-02
147.183,-9.01E-02,-4.41E-02
147.216,-8.99E-02,-4.43E-02
147.25,-8.96E-02,-4.50E-02
147.283,-8.95E-02,-4.53E-02
147.316,-8.94E-02,-4.55E-02
147.35,-8.92E-02,-4.56E-02
147.383,-8.91E-02,-4.64E-02
147.416,-8.89E-02,-4.65E-02
147.45,-8.88E-02,-4.67E-02
147.483,-8.87E-02,-4.69E-02
147.516,-8.86E-02,-4.71E-02
147.55,-8.85E-02,-4.77E-02
147.583,-8.84E-02,-4.79E-02
147.617,-8.83E-02,-4.80E-02
147.65,-8.82E-02,-4.80E-02
147.683,-8.82E-02,-4.81E-02
147.717,-8.82E-02,-4.80E-02
147.75,-8.82E-02,-4.80E-02
147.783,-8.82E-02,-4.80E-02
147.817,-8.82E-02,-4.80E-02
147.85,-8.81E-02,-4.80E-02
147.883,-8.82E-02,-4.80E-02
147.917,-8.79E-02,-4.86E-02
147.95,-8.78E-02,-4.85E-02
147.984,-8.77E-02,-4.86E-02
148.017,-8.77E-02,-4.86E-02
148.05,-8.77E-02,-4.86E-02
148.084,-8.76E-02,-4.86E-02
148.117,-8.76E-02,-4.86E-02
148.15,-8.76E-02,-4.86E-02
148.184,-8.76E-02,-4.86E-02
148.217,-8.76E-02,-4.86E-02
148.25,-8.76E-02,-4.86E-02
148.284,-8.76E-02,-4.86E-02
148.317,-8.76E-02,-4.86E-02
148.35,-8.76E-02,-4.86E-02
148.384,-8.76E-02,-4.86E-02
148.417,-8.77E-02,-4.86E-02
148.451,-8.77E-02,-4.87E-02
148.484,-8.77E-02,-4.86E-02
148.517,-8.77E-02,-4.86E-02
148.551,-8.77E-02,-4.86E-02
148.584,-8.77E-02,-4.86E-02
148.617,-8.77E-02,-4.86E-02
148.651,-8.78E-02,-4.86E-02
148.684,-8.77E-02,-4.85E-02
148.717,-8.77E-02,-4.85E-02
148.751,-8.77E-02,-4.85E-02
148.784,-8.77E-02,-4.85E-02
148.818,-8.78E-02,-4.85E-02
148.851,-8.78E-02,-4.85E-02
148.884,-8.78E-02,-4.84E-02
148.918,-8.78E-02,-4.84E-02
148.951,-8.78E-02,-4.84E-02
148.984,-8.78E-02,-4.84E-02
149.018,-8.78E-02,-4.84E-02
149.051,-8.78E-02,-4.84E-02
149.084,-8.78E-02,-4.83E-02
149.118,-8.78E-02,-4.83E-02
149.151,-8.78E-02,-4.83E-02
149.184,-8.78E-02,-4.82E-02
149.218,-8.78E-02,-4.82E-02
149.251,-8.78E-02,-4.82E-02
149.285,-8.78E-02,-4.81E-02
149.318,-8.78E-02,-4.82E-02
149.351,-8.80E-02,-4.77E-02
149.385,-8.82E-02,-4.76E-02
149.418,-8.83E-02,-4.75E-02
149.451,-8.85E-02,-4.74E-02
149.485,-8.85E-02,-4.71E-02
149.518,-8.87E-02,-4.66E-02
149.551,-8.89E-02,-4.65E-02
149.585,-8.89E-02,-4.63E-02
149.618,-8.91E-02,-4.60E-02
149.651,-8.93E-02,-4.55E-02
149.685,-8.94E-02,-4.52E-02
149.718,-8.96E-02,-4.49E-02
149.752,-8.98E-02,-4.45E-02
149.785,-9.01E-02,-4.43E-02
149.818,-9.03E-02,-4.40E-02
149.852,-9.05E-02,-4.35E-02
149.885,-9.06E-02,-4.32E-02
149.918,-9.08E-02,-4.29E-02
149.952,-9.10E-02,-4.23E-02
149.985,-9.12E-02,-4.21E-02
150.018,-9.13E-02,-4.17E-02
150.052,-9.15E-02,-4.13E-02
150.085,-9.18E-02,-4.10E-02
150.119,-9.20E-02,-4.06E-02
150.152,-9.21E-02,-4.01E-02
150.185,-9.24E-02,-3.98E-02
150.219,-9.26E-02,-3.94E-02
150.252,-9.28E-02,-3.89E-02
150.285,-9.30E-02,-3.85E-02
150.319,-9.32E-02,-3.81E-02
150.352,-9.33E-02,-3.74E-02
150.385,-9.36E-02,-3.70E-02
150.419,-9.37E-02,-3.65E-02
150.452,-9.39E-02,-3.60E-02
150.485,-9.42E-02,-3.55E-02
150.519,-9.43E-02,-3.50E-02
150.552,-9.45E-02,-3.43E-02
150.586,-9.47E-02,-3.37E-02
150.619,-9.49E-02,-3.32E-02
150.652,-9.51E-02,-3.23E-02
150.686,-9.53E-02,-3.18E-02
150.719,-9.54E-02,-3.12E-02
150.752,-9.56E-02,-3.05E-02
150.786,-9.58E-02,-2.98E-02
150.819,-9.59E-02,-2.92E-02
150.852,-9.61E-02,-2.85E-02
150.886,-9.63E-02,-2.80E-02
150.919,-9.65E-02,-2.73E-02
150.953,-9.66E-02,-2.66E-02
150.986,-9.69E-02,-2.60E-02
151.019,-9.70E-02,-2.54E-02
151.053,-9.72E-02,-2.46E-02
151.086,-9.74E-02,-2.41E-02
151.119,-9.76E-02,-2.34E-02
151.153,-9.77E-02,-2.27E-02
151.186,-9.80E-02,-2.21E-02
151.219,-9.81E-02,-2.14E-02
151.253,-9.83E-02,-2.07E-02
151.286,-9.85E-02,-2.01E-02
151.319,-9.86E-02,-1.94E-02
151.353,-9.88E-02,-1.87E-02
151.386,-9.90E-02,-1.79E-02
151.42,-9.91E-02,-1.71E-02
151.453,-9.92E-02,-1.62E-02
151.486,-9.94E-02,-1.56E-02
151.52,-9.95E-02,-1.48E-02
151.553,-9.96E-02,-1.40E-02
151.586,-9.97E-02,-1.30E-02
151.62,-9.98E-02,-1.24E-02
151.653,-9.99E-02,-1.16E-02
151.686,-0.1,-1.06E-02
151.72,-0.1,-9.71E-03
151.753,-0.1,-8.87E-03
151.787,-0.1,-7.88E-03
151.82,-0.1,-7.48E-03
151.853,-0.1,-6.59E-03
151.887,-0.1,-5.73E-03
151.92,-0.1,-4.73E-03
151.953,-0.1,-3.93E-03
151.987,-0.1,-2.96E-03
152.02,-0.1,-2.13E-03
152.053,-0.1,-1.30E-03
152.087,-0.1,-3.76E-04
152.12,-0.1,4.84E-04
152.153,-0.1,1.44E-03
152.187,-0.1,2.40E-03
152.22,-0.1,3.50E-03
152.254,-0.1,4.45E-03
152.287,-0.1,5.38E-03
152.32,-1.00E-01,6.25E-03
152.354,-1.00E-01,7.20E-03
152.387,-9.99E-02,8.15E-03
152.42,-9.99E-02,9.11E-03
152.454,-9.97E-02,1.00E-02
152.487,-9.98E-02,1.11E-02
152.52,-9.96E-02,1.19E-02
152.554,-9.96E-02,1.29E-02
152.587,-9.95E-02,1.38E-02
152.621,-9.95E-02,1.48E-02
152.654,-9.93E-02,1.56E-02
152.687,-9.93E-02,1.66E-02
152.721,-9.94E-02,1.74E-02
152.754,-9.92E-02,1.83E-02
152.787,-9.92E-02,1.91E-02
152.821,-9.89E-02,2.05E-02
152.854,-9.86E-02,2.12E-02
152.887,-9.85E-02,2.21E-02
152.921,-9.85E-02,2.29E-02
152.954,-9.81E-02,2.42E-02
152.987,-9.79E-02,2.49E-02
153.021,-9.76E-02,2.57E-02
153.054,-9.76E-02,2.65E-02
153.088,-9.72E-02,2.78E-02
153.121,-9.71E-02,2.85E-02
153.154,-9.70E-02,2.92E-02
153.188,-9.65E-02,3.05E-02
153.221,-9.64E-02,3.12E-02
153.254,-9.59E-02,3.24E-02
153.288,-9.56E-02,3.30E-02
153.321,-9.51E-02,3.42E-02
153.354,-9.49E-02,3.48E-02
153.388,-9.44E-02,3.62E-02
153.421,-9.42E-02,3.68E-02
153.455,-9.37E-02,3.79E-02
153.488,-9.35E-02,3.86E-02
153.521,-9.30E-02,3.97E-02
153.555,-9.27E-02,4.04E-02
153.588,-9.22E-02,4.15E-02
153.621,-9.19E-02,4.21E-02
153.655,-9.15E-02,4.34E-02
153.688,-9.12E-02,4.40E-02
153.721,-9.07E-02,4.51E-02
153.755,-9.04E-02,4.57E-02
153.788,-8.99E-02,4.68E-02
153.821,-8.96E-02,4.75E-02
153.855,-8.93E-02,4.85E-02
153.888,-8.87E-02,4.95E-02
153.922,-8.84E-02,5.01E-02
153.955,-8.80E-02,5.11E-02
153.988,-8.74E-02,5.20E-02
154.022,-8.70E-02,5.26E-02
154.055,-8.66E-02,5.35E-02
154.088,-8.59E-02,5.44E-02
154.122,-8.56E-02,5.50E-02
154.155,-8.52E-02,5.60E-02
154.188,-8.45E-02,5.68E-02
154.222,-8.41E-02,5.78E-02
154.255,-8.36E-02,5.81E-02
154.288,-8.31E-02,5.89E-02
154.322,-8.24E-02,5.98E-02
154.355,-8.19E-02,6.07E-02
154.389,-8.11E-02,6.16E-02
154.422,-8.06E-02,6.26E-02
154.455,-8.01E-02,6.33E-02
154.489,-7.91E-02,6.41E-02
154.522,-7.86E-02,6.50E-02
154.555,-7.80E-02,6.57E-02
154.589,-7.75E-02,6.60E-02
154.622,-7.71E-02,6.69E-02
154.655,-7.66E-02,6.75E-02
154.689,-7.60E-02,6.82E-02
154.722,-7.50E-02,6.89E-02
154.756,-7.45E-02,6.97E-02
154.789,-7.39E-02,7.04E-02
154.822,-7.33E-02,7.11E-02
154.856,-7.26E-02,7.17E-02
154.889,-7.21E-02,7.24E-02
154.922,-7.14E-02,7.30E-02
154.956,-7.08E-02,7.36E-02
154.989,-7.02E-02,7.40E-02
155.022,-6.97E-02,7.47E-02
155.056,-6.91E-02,7.53E-02
155.089,-6.85E-02,7.59E-02
155.122,-6.79E-02,7.65E-02
155.156,-6.72E-02,7.71E-02
155.189,-6.66E-02,7.78E-02
155.223,-6.59E-02,7.83E-02
155.256,-6.53E-02,7.89E-02
155.289,-6.46E-02,7.95E-02
155.323,-6.39E-02,8.01E-02
155.356,-6.32E-02,8.06E-02
155.389,-6.25E-02,8.12E-02
155.423,-6.18E-02,8.18E-02
155.456,-6.11E-02,8.23E-02
155.489,-6.04E-02,8.29E-02
155.523,-5.96E-02,8.38E-02
155.556,-5.94E-02,8.39E-02
155.59,-5.86E-02,8.43E-02
155.623,-5.79E-02,8.48E-02
155.656,-5.70E-02,8.55E-02
155.69,-5.68E-02,8.56E-02
155.723,-5.59E-02,8.60E-02
155.756,-5.52E-02,8.65E-02
155.79,-5.44E-02,8.73E-02
155.823,-5.41E-02,8.73E-02
155.856,-5.33E-02,8.78E-02
155.89,-5.24E-02,8.85E-02
155.923,-5.22E-02,8.86E-02
155.956,-5.13E-02,8.90E-02
155.99,-5.04E-02,8.96E-02
156.023,-5.02E-02,8.97E-02
156.057,-4.94E-02,9.02E-02
156.09,-4.85E-02,9.08E-02
156.123,-4.83E-02,9.09E-02
156.157,-4.74E-02,9.13E-02
156.19,-4.65E-02,9.19E-02
156.223,-4.63E-02,9.21E-02
156.257,-4.54E-02,9.26E-02
156.29,-4.50E-02,9.27E-02
156.323,-4.41E-02,9.32E-02
156.357,-4.37E-02,9.33E-02
156.39,-4.28E-02,9.36E-02
156.424,-4.26E-02,9.40E-02
156.457,-4.17E-02,9.42E-02
156.49,-4.14E-02,9.45E-02
156.524,-4.05E-02,9.48E-02
156.557,-4.02E-02,9.51E-02
156.59,-3.93E-02,9.53E-02
156.624,-3.89E-02,9.56E-02
156.657,-3.80E-02,9.59E-02
156.69,-3.76E-02,9.62E-02
156.724,-3.72E-02,9.63E-02
156.757,-3.64E-02,9.66E-02
156.79,-3.59E-02,9.67E-02
156.824,-3.56E-02,9.69E-02
156.857,-3.47E-02,9.71E-02
156.891,-3.44E-02,9.73E-02
156.924,-3.39E-02,9.74E-02
156.957,-3.32E-02,9.77E-02
156.991,-3.27E-02,9.78E-02
157.024,-3.23E-02,9.80E-02
157.057,-3.15E-02,9.81E-02
157.091,-3.10E-02,9.84E-02
157.124,-3.05E-02,9.85E-02
157.157,-2.97E-02,9.87E-02
157.191,-2.93E-02,9.89E-02
157.224,-2.88E-02,9.90E-02
157.258,-2.85E-02,9.91E-02
157.291,-2.77E-02,9.92E-02
157.324,-2.73E-02,9.95E-02
157.358,-2.69E-02,9.95E-02
157.391,-2.66E-02,9.97E-02
157.424,-2.61E-02,9.98E-02
157.458,-2.56E-02,9.99E-02
157.491,-2.52E-02,0.1
157.524,-2.48E-02,0.1
157.558,-2.43E-02,0.1
157.591,-2.40E-02,0.1
157.624,-2.36E-02,0.101
157.658,-2.33E-02,0.101
157.691,-2.29E-02,0.101
157.725,-2.25E-02,0.101
157.758,-2.23E-02,0.101
157.791,-2.18E-02,0.101
157.825,-2.15E-02,0.101
157.858,-2.11E-02,0.101
157.891,-2.08E-02,0.101
157.925,-2.05E-02,0.101
157.958,-2.02E-02,0.101
157.991,-1.98E-02,0.101
158.025,-1.95E-02,0.101
158.058,-1.93E-02,0.101
158.091,-1.90E-02,0.101
158.125,-1.86E-02,0.102
158.158,-1.83E-02,0.102
158.192,-1.80E-02,0.102
158.225,-1.78E-02,0.102
158.258,-1.75E-02,0.102
158.292,-1.73E-02,0.102
158.325,-1.72E-02,0.102
158.358,-1.68E-02,0.102
158.392,-1.67E-02,0.102
158.425,-1.65E-02,0.102
158.458,-1.63E-02,0.102
158.492,-1.61E-02,0.102
158.525,-1.60E-02,0.102
158.559,-1.60E-02,0.102
158.592,-1.59E-02,0.102
158.625,-1.57E-02,0.102
158.659,-1.56E-02,0.102
158.692,-1.55E-02,0.102
158.725,-1.54E-02,0.102
158.759,-1.53E-02,0.102
158.792,-1.53E-02,0.102
158.825,-1.53E-02,0.102
158.859,-1.51E-02,0.102
158.892,-1.50E-02,0.102
158.925,-1.49E-02,0.102
158.959,-1.49E-02,0.102
158.992,-1.48E-02,0.102
159.026,-1.48E-02,0.102
159.059,-1.48E-02,0.102
159.092,-1.48E-02,0.102
159.126,-1.48E-02,0.102
159.159,-1.49E-02,0.101
159.192,-1.49E-02,0.101
159.226,-1.50E-02,0.101
159.259,-1.50E-02,0.101
159.292,-1.51E-02,0.101
159.326,-1.51E-02,0.101
159.359,-1.52E-02,0.101
159.393,-1.52E-02,0.101
159.426,-1.52E-02,0.101
159.459,-1.53E-02,0.101
159.493,-1.54E-02,0.101
159.526,-1.56E-02,0.101
159.559,-1.57E-02,0.101
159.593,-1.58E-02,0.101
159.626,-1.59E-02,0.101
159.659,-1.60E-02,0.101
159.693,-1.62E-02,0.101
159.726,-1.63E-02,0.101
159.759,-1.66E-02,0.101
159.793,-1.66E-02,0.101
159.826,-1.69E-02,0.101
159.86,-1.70E-02,0.101
159.893,-1.72E-02,0.101
159.926,-1.73E-02,0.101
159.96,-1.76E-02,0.101
159.993,-1.78E-02,0.101
160.026,-1.79E-02,0.101
160.06,-1.82E-02,0.101
160.093,-1.85E-02,0.101
160.126,-1.86E-02,0.101
160.16,-1.89E-02,0.101
160.193,-1.93E-02,0.102
160.227,-1.96E-02,0.101
160.26,-1.99E-02,0.101
160.293,-2.03E-02,0.101
160.327,-2.06E-02,0.101
160.36,-2.10E-02,0.102
160.393,-2.15E-02,0.101
160.427,-2.18E-02,0.102
160.46,-2.23E-02,0.102
160.493,-2.28E-02,0.101
160.527,-2.31E-02,0.101
160.56,-2.34E-02,0.101
160.593,-2.38E-02,0.101
160.627,-2.42E-02,0.101
160.66,-2.47E-02,0.101
160.694,-2.50E-02,0.101
160.727,-2.55E-02,0.101
160.76,-2.59E-02,0.101
160.794,-2.63E-02,0.101
160.827,-2.68E-02,0.101
160.86,-2.72E-02,0.101
160.894,-2.75E-02,0.1
160.927,-2.81E-02,0.1
160.96,-2.86E-02,0.1
160.994,-2.89E-02,1.00E-01
161.027,-2.93E-02,9.99E-02
161.061,-2.99E-02,9.98E-02
161.094,-3.03E-02,9.95E-02
161.127,-3.07E-02,9.94E-02
161.161,-3.10E-02,9.93E-02
161.194,-3.18E-02,9.91E-02
161.227,-3.24E-02,9.90E-02
161.261,-3.28E-02,9.88E-02
161.294,-3.37E-02,9.86E-02
161.327,-3.40E-02,9.84E-02
161.361,-3.43E-02,9.83E-02
161.394,-3.52E-02,9.80E-02
161.427,-3.56E-02,9.79E-02
161.461,-3.58E-02,9.76E-02
161.494,-3.69E-02,9.74E-02
161.528,-3.71E-02,9.72E-02
161.561,-3.82E-02,9.70E-02
161.594,-3.85E-02,9.67E-02
161.628,-3.94E-02,9.64E-02
161.661,-3.97E-02,9.61E-02
161.694,-4.06E-02,9.58E-02
161.728,-4.09E-02,9.55E-02
161.761,-4.19E-02,9.52E-02
161.794,-4.22E-02,9.49E-02
161.828,-4.32E-02,9.46E-02
161.861,-4.35E-02,9.43E-02
161.894,-4.44E-02,9.40E-02
161.928,-4.47E-02,9.37E-02
161.961,-4.57E-02,9.34E-02
161.995,-4.59E-02,9.32E-02
162.028,-4.68E-02,9.27E-02
162.061,-4.78E-02,9.23E-02
162.095,-4.80E-02,9.19E-02
162.128,-4.89E-02,9.16E-02
162.161,-4.90E-02,9.14E-02
162.195,-5.00E-02,9.08E-02
162.228,-5.09E-02,9.04E-02
162.261,-5.11E-02,9.03E-02
162.295,-5.19E-02,8.96E-02
162.328,-5.29E-02,8.92E-02
162.362,-5.30E-02,8.91E-02
162.395,-5.38E-02,8.84E-02
162.428,-5.48E-02,8.80E-02
162.462,-5.56E-02,8.75E-02
162.495,-5.56E-02,8.73E-02
162.528,-5.64E-02,8.66E-02
162.562,-5.73E-02,8.62E-02
162.595,-5.74E-02,8.61E-02
162.628,-5.82E-02,8.57E-02
162.662,-5.90E-02,8.49E-02
162.695,-5.99E-02,8.44E-02
162.728,-6.00E-02,8.43E-02
162.762,-6.07E-02,8.38E-02
162.795,-6.15E-02,8.33E-02
162.829,-6.22E-02,8.28E-02
162.862,-6.30E-02,8.19E-02
162.895,-6.38E-02,8.13E-02
162.929,-6.45E-02,8.08E-02
162.962,-6.52E-02,8.02E-02
162.995,-6.59E-02,7.96E-02
163.029,-6.66E-02,7.90E-02
163.062,-6.72E-02,7.84E-02
163.095,-6.79E-02,7.79E-02
163.129,-6.85E-02,7.72E-02
163.162,-6.92E-02,7.66E-02
163.196,-6.98E-02,7.59E-02
163.229,-7.04E-02,7.53E-02
163.262,-7.11E-02,7.47E-02
163.296,-7.17E-02,7.40E-02
163.329,-7.23E-02,7.34E-02
163.362,-7.29E-02,7.27E-02
163.396,-7.35E-02,7.21E-02
163.429,-7.40E-02,7.19E-02
163.462,-7.45E-02,7.12E-02
163.496,-7.50E-02,7.04E-02
163.529,-7.56E-02,6.97E-02
163.562,-7.61E-02,6.89E-02
163.596,-7.71E-02,6.82E-02
163.629,-7.77E-02,6.74E-02
163.663,-7.82E-02,6.66E-02
163.696,-7.87E-02,6.65E-02
163.729,-7.91E-02,6.56E-02
163.763,-7.96E-02,6.48E-02
163.796,-8.06E-02,6.40E-02
163.829,-8.10E-02,6.31E-02
163.863,-8.10E-02,6.29E-02
163.896,-8.19E-02,6.22E-02
163.929,-8.23E-02,6.12E-02
163.963,-8.32E-02,6.04E-02
163.996,-8.36E-02,5.93E-02
164.03,-8.45E-02,5.84E-02
164.063,-8.44E-02,5.82E-02
164.096,-8.52E-02,5.72E-02
164.13,-8.56E-02,5.62E-02
164.163,-8.59E-02,5.59E-02
164.196,-8.66E-02,5.48E-02
164.23,-8.70E-02,5.37E-02
164.263,-8.73E-02,5.34E-02
164.296,-8.79E-02,5.23E-02
164.33,-8.83E-02,5.13E-02
164.363,-8.86E-02,5.09E-02
164.396,-8.92E-02,4.98E-02
164.43,-8.96E-02,4.87E-02
164.463,-8.99E-02,4.83E-02
164.497,-9.05E-02,4.72E-02
164.53,-9.08E-02,4.67E-02
164.563,-9.13E-02,4.55E-02
164.597,-9.16E-02,4.49E-02
164.63,-9.18E-02,4.38E-02
164.663,-9.21E-02,4.33E-02
164.697,-9.26E-02,4.22E-02
164.73,-9.28E-02,4.16E-02
164.763,-9.33E-02,4.05E-02
164.797,-9.36E-02,3.98E-02
164.83,-9.40E-02,3.85E-02
164.864,-9.43E-02,3.79E-02
164.897,-9.47E-02,3.67E-02
164.93,-9.49E-02,3.60E-02
164.964,-9.54E-02,3.48E-02
164.997,-9.56E-02,3.42E-02
165.03,-9.58E-02,3.35E-02
165.064,-9.62E-02,3.22E-02
165.097,-9.64E-02,3.16E-02
165.13,-9.68E-02,3.03E-02
165.164,-9.70E-02,2.97E-02
165.197,-9.71E-02,2.90E-02
165.23,-9.75E-02,2.78E-02
165.264,-9.77E-02,2.71E-02
165.297,-9.78E-02,2.64E-02
165.331,-9.79E-02,2.57E-02
165.364,-9.83E-02,2.45E-02
165.397,-9.85E-02,2.39E-02
165.431,-9.86E-02,2.32E-02
165.464,-9.87E-02,2.26E-02
165.497,-9.90E-02,2.13E-02
165.531,-9.93E-02,2.06E-02
165.564,-9.94E-02,1.98E-02
165.597,-9.94E-02,1.90E-02
165.631,-9.95E-02,1.83E-02
165.664,-9.96E-02,1.75E-02
165.698,-1.00E-01,1.62E-02
165.731,-0.1,1.53E-02
165.764,-0.1,1.45E-02
165.798,-0.1,1.37E-02
165.831,-0.1,1.28E-02
165.864,-0.1,1.19E-02
165.898,-0.1,1.11E-02
165.931,-0.1,1.02E-02
165.964,-0.101,9.29E-03
165.998,-0.101,8.40E-03
166.031,-0.101,7.58E-03
166.064,-0.101,6.66E-03
166.098,-0.101,5.78E-03
166.131,-0.101,5.04E-03
166.165,-0.101,4.19E-03
166.198,-0.101,3.26E-03
166.231,-0.101,2.50E-03
166.265,-0.101,1.79E-03
166.298,-0.101,9.87E-04
166.331,-0.101,5.18E-05
166.365,-0.101,-7.08E-04
166.398,-0.101,-1.50E-03
166.431,-0.101,-2.33E-03
166.465,-0.101,-3.12E-03
166.498,-0.101,-3.92E-03
166.531,-0.101,-4.65E-03
166.565,-0.101,-5.50E-03
166.598,-0.101,-6.29E-03
166.632,-0.101,-7.06E-03
166.665,-0.101,-7.84E-03
166.698,-0.101,-8.66E-03
166.732,-0.101,-9.47E-03
166.765,-0.101,-9.91E-03
166.798,-0.101,-1.07E-02
166.832,-0.101,-1.15E-02
166.865,-0.101,-1.23E-02
166.898,-0.1,-1.31E-02
166.932,-0.1,-1.37E-02
166.965,-0.1,-1.45E-02
166.999,-0.1,-1.52E-02
167.032,-0.1,-1.58E-02
167.065,-9.99E-02,-1.64E-02
167.099,-9.99E-02,-1.71E-02
167.132,-9.97E-02,-1.77E-02
167.165,-9.95E-02,-1.83E-02
167.199,-9.94E-02,-1.88E-02
167.232,-9.93E-02,-1.96E-02
167.265,-9.91E-02,-2.01E-02
167.299,-9.90E-02,-2.06E-02
167.332,-9.89E-02,-2.13E-02
167.365,-9.88E-02,-2.20E-02
167.399,-9.86E-02,-2.26E-02
167.432,-9.85E-02,-2.31E-02
167.466,-9.84E-02,-2.38E-02
167.499,-9.83E-02,-2.45E-02
167.532,-9.81E-02,-2.50E-02
167.566,-9.79E-02,-2.56E-02
167.599,-9.78E-02,-2.62E-02
