,,
t,x,y
116.685,-9.29E-02,-0.225
116.719,-9.27E-02,-0.226
116.752,-9.25E-02,-0.227
116.785,-9.23E-02,-0.227
116.819,-9.19E-02,-0.228
116.852,-9.17E-02,-0.228
116.885,-9.16E-02,-0.229
116.919,-9.12E-02,-0.23
116.952,-9.11E-02,-0.23
116.985,-9.06E-02,-0.231
117.019,-9.04E-02,-0.231
117.052,-9.00E-02,-0.232
117.086,-8.98E-02,-0.232
117.119,-8.93E-02,-0.233
117.152,-8.92E-02,-0.234
117.186,-8.87E-02,-0.234
117.219,-8.86E-02,-0.235
117.252,-8.81E-02,-0.236
117.286,-8.80E-02,-0.236
117.319,-8.79E-02,-0.236
117.352,-8.74E-02,-0.237
117.386,-8.73E-02,-0.237
117.419,-8.69E-02,-0.238
117.452,-8.67E-02,-0.238
117.486,-8.67E-02,-0.239
117.519,-8.62E-02,-0.239
117.553,-8.61E-02,-0.24
117.586,-8.60E-02,-0.24
117.619,-8.56E-02,-0.241
117.653,-8.55E-02,-0.241
117.686,-8.54E-02,-0.241
117.719,-8.49E-02,-0.242
117.753,-8.48E-02,-0.242
117.786,-8.45E-02,-0.243
117.819,-8.44E-02,-0.243
117.853,-8.41E-02,-0.243
117.886,-8.38E-02,-0.244
117.919,-8.36E-02,-0.244
117.953,-8.36E-02,-0.244
117.986,-8.32E-02,-0.245
118.02,-8.29E-02,-0.245
118.053,-8.28E-02,-0.245
118.086,-8.25E-02,-0.246
118.12,-8.24E-02,-0.246
118.153,-8.23E-02,-0.246
118.186,-8.20E-02,-0.247
118.22,-8.19E-02,-0.247
118.253,-8.18E-02,-0.247
118.286,-8.14E-02,-0.247
118.32,-8.13E-02,-0.247
118.353,-8.12E-02,-0.247
118.386,-8.12E-02,-0.247
118.42,-8.08E-02,-0.248
118.453,-8.06E-02,-0.248
118.487,-8.05E-02,-0.248
118.52,-8.04E-02,-0.248
118.553,-8.04E-02,-0.248
118.587,-8.04E-02,-0.248
118.62,-8.04E-02,-0.248
118.653,-8.04E-02,-0.248
118.687,-8.01E-02,-0.249
118.72,-8.00E-02,-0.249
118.753,-8.00E-02,-0.249
118.787,-8.00E-02,-0.249
118.82,-8.00E-02,-0.249
118.853,-7.99E-02,-0.249
118.887,-7.99E-02,-0.249
118.92,-7.96E-02,-0.25
118.954,-7.95E-02,-0.25
118.987,-7.95E-02,-0.25
119.02,-7.94E-02,-0.25
119.054,-7.94E-02,-0.25
119.087,-7.93E-02,-0.25
119.12,-7.93E-02,-0.25
119.154,-7.93E-02,-0.25
119.187,-7.93E-02,-0.25
119.22,-7.93E-02,-0.25
119.254,-7.93E-02,-0.25
119.287,-7.93E-02,-0.25
119.32,-7.93E-02,-0.25
119.354,-7.92E-02,-0.25
119.387,-7.93E-02,-0.25
119.421,-7.93E-02,-0.25
119.454,-7.93E-02,-0.25
119.487,-7.93E-02,-0.25
119.521,-7.94E-02,-0.249
119.554,-7.94E-02,-0.249
119.587,-7.94E-02,-0.249
119.621,-7.94E-02,-0.249
119.654,-7.94E-02,-0.249
119.687,-7.94E-02,-0.249
119.721,-7.94E-02,-0.249
119.754,-7.97E-02,-0.249
119.787,-7.98E-02,-0.249
119.821,-7.99E-02,-0.249
119.854,-7.99E-02,-0.249
119.888,-8.00E-02,-0.249
119.921,-8.00E-02,-0.249
119.954,-8.01E-02,-0.249
119.988,-8.04E-02,-0.248
120.021,-8.05E-02,-0.248
120.054,-8.06E-02,-0.248
120.088,-8.07E-02,-0.248
120.121,-8.10E-02,-0.247
120.154,-8.12E-02,-0.248
120.188,-8.13E-02,-0.247
120.221,-8.16E-02,-0.247
120.254,-8.18E-02,-0.247
120.288,-8.19E-02,-0.247
120.321,-8.23E-02,-0.246
120.355,-8.25E-02,-0.246
120.388,-8.29E-02,-0.245
120.421,-8.31E-02,-0.245
120.455,-8.32E-02,-0.245
120.488,-8.35E-02,-0.244
120.521,-8.37E-02,-0.244
120.555,-8.40E-02,-0.244
120.588,-8.43E-02,-0.244
120.621,-8.44E-02,-0.243
120.655,-8.47E-02,-0.243
120.688,-8.49E-02,-0.242
120.721,-8.51E-02,-0.242
120.755,-8.54E-02,-0.242
120.788,-8.56E-02,-0.241
120.822,-8.58E-02,-0.241
120.855,-8.62E-02,-0.24
120.888,-8.63E-02,-0.24
120.922,-8.66E-02,-0.239
120.955,-8.69E-02,-0.239
120.988,-8.72E-02,-0.238
121.022,-8.74E-02,-0.238
121.055,-8.79E-02,-0.237
121.088,-8.80E-02,-0.237
121.122,-8.86E-02,-0.236
121.155,-8.87E-02,-0.236
121.189,-8.92E-02,-0.235
121.222,-8.93E-02,-0.235
121.255,-8.98E-02,-0.234
121.289,-8.99E-02,-0.233
121.322,-9.05E-02,-0.232
121.355,-9.05E-02,-0.232
121.389,-9.11E-02,-0.231
121.422,-9.11E-02,-0.231
121.455,-9.17E-02,-0.23
121.489,-9.18E-02,-0.23
121.522,-9.23E-02,-0.228
121.555,-9.24E-02,-0.228
121.589,-9.29E-02,-0.227
121.622,-9.30E-02,-0.227
121.656,-9.32E-02,-0.227
121.689,-9.36E-02,-0.226
121.722,-9.37E-02,-0.225
121.756,-9.41E-02,-0.224
121.789,-9.42E-02,-0.224
121.822,-9.44E-02,-0.223
121.856,-9.48E-02,-0.222
121.889,-9.49E-02,-0.222
121.922,-9.53E-02,-0.221
121.956,-9.55E-02,-0.22
121.989,-9.57E-02,-0.22
122.022,-9.60E-02,-0.219
122.056,-9.61E-02,-0.218
122.089,-9.63E-02,-0.217
122.123,-9.66E-02,-0.216
122.156,-9.68E-02,-0.215
122.189,-9.69E-02,-0.215
122.223,-9.72E-02,-0.213
122.256,-9.74E-02,-0.213
122.289,-9.75E-02,-0.212
122.323,-9.78E-02,-0.211
122.356,-9.80E-02,-0.21
122.389,-9.80E-02,-0.21
122.423,-9.82E-02,-0.209
122.456,-9.84E-02,-0.208
122.489,-9.86E-02,-0.207
122.523,-9.87E-02,-0.206
122.556,-9.88E-02,-0.206
122.59,-9.90E-02,-0.204
122.623,-9.92E-02,-0.204
122.656,-9.92E-02,-0.203
122.69,-9.94E-02,-0.202
122.723,-9.96E-02,-0.201
122.756,-9.97E-02,-0.2
122.79,-9.98E-02,-0.199
122.823,-9.99E-02,-0.198
122.856,-0.1,-0.197
122.89,-0.1,-0.197
122.923,-0.1,-0.196
122.956,-0.1,-0.195
122.99,-0.1,-0.194
123.023,-0.1,-0.192
123.057,-0.1,-0.192
123.09,-0.1,-0.19
123.123,-1.00E-01,-0.19
123.157,-9.99E-02,-0.188
123.19,-9.99E-02,-0.187
123.223,-9.99E-02,-0.186
123.257,-9.99E-02,-0.185
123.29,-9.98E-02,-0.184
123.323,-9.98E-02,-0.183
123.357,-9.97E-02,-0.183
123.39,-9.97E-02,-0.182
123.423,-9.96E-02,-0.181
123.457,-9.97E-02,-0.18
123.49,-9.97E-02,-0.179
123.524,-9.94E-02,-0.177
123.557,-9.92E-02,-0.176
123.59,-9.91E-02,-0.176
123.624,-9.91E-02,-0.175
123.657,-9.88E-02,-0.173
123.69,-9.87E-02,-0.172
123.724,-9.86E-02,-0.172
123.757,-9.85E-02,-0.171
123.79,-9.81E-02,-0.169
123.824,-9.79E-02,-0.168
123.857,-9.79E-02,-0.168
123.89,-9.74E-02,-0.166
123.924,-9.73E-02,-0.165
123.957,-9.72E-02,-0.165
123.991,-9.67E-02,-0.163
124.024,-9.66E-02,-0.162
124.057,-9.62E-02,-0.16
124.091,-9.60E-02,-0.16
124.124,-9.55E-02,-0.158
124.157,-9.53E-02,-0.158
124.191,-9.50E-02,-0.156
124.224,-9.47E-02,-0.156
124.257,-9.43E-02,-0.154
124.291,-9.41E-02,-0.154
124.324,-9.36E-02,-0.152
124.357,-9.31E-02,-0.151
124.391,-9.29E-02,-0.151
124.424,-9.25E-02,-0.149
124.458,-9.21E-02,-0.149
124.491,-9.17E-02,-0.148
124.524,-9.12E-02,-0.146
124.558,-9.11E-02,-0.146
124.591,-9.05E-02,-0.145
124.624,-8.99E-02,-0.144
124.658,-8.93E-02,-0.143
124.691,-8.92E-02,-0.142
124.724,-8.86E-02,-0.141
124.758,-8.80E-02,-0.14
124.791,-8.76E-02,-0.139
124.824,-8.69E-02,-0.138
124.858,-8.62E-02,-0.137
124.891,-8.61E-02,-0.137
124.925,-8.54E-02,-0.136
124.958,-8.50E-02,-0.135
124.991,-8.42E-02,-0.134
125.025,-8.38E-02,-0.133
125.058,-8.30E-02,-0.132
125.091,-8.25E-02,-0.131
125.125,-8.17E-02,-0.13
125.158,-8.13E-02,-0.129
125.191,-8.04E-02,-0.128
125.225,-8.00E-02,-0.127
125.258,-7.91E-02,-0.127
125.292,-7.87E-02,-0.126
125.325,-7.82E-02,-0.125
125.358,-7.73E-02,-0.124
125.392,-7.68E-02,-0.123
125.425,-7.62E-02,-0.122
125.458,-7.57E-02,-0.122
125.492,-7.51E-02,-0.121
125.525,-7.45E-02,-0.12
125.558,-7.34E-02,-0.12
125.592,-7.29E-02,-0.119
125.625,-7.24E-02,-0.118
125.658,-7.18E-02,-0.118
125.692,-7.12E-02,-0.117
125.725,-7.06E-02,-0.116
125.759,-6.99E-02,-0.116
125.792,-6.93E-02,-0.115
125.825,-6.87E-02,-0.114
125.859,-6.80E-02,-0.114
125.892,-6.74E-02,-0.113
125.925,-6.67E-02,-0.113
125.959,-6.61E-02,-0.112
125.992,-6.54E-02,-0.111
126.025,-6.47E-02,-0.111
126.059,-6.33E-02,-0.109
126.092,-6.24E-02,-0.109
126.125,-6.25E-02,-0.109
126.159,-6.17E-02,-0.108
126.192,-6.01E-02,-0.107
126.226,-6.01E-02,-0.107
126.259,-6.00E-02,-0.107
126.292,-5.92E-02,-0.106
126.326,-5.75E-02,-0.105
126.359,-5.75E-02,-0.105
126.392,-5.56E-02,-0.104
126.426,-5.56E-02,-0.104
126.459,-5.57E-02,-0.104
126.492,-5.38E-02,-0.103
126.526,-5.38E-02,-0.103
126.559,-5.29E-02,-0.102
126.592,-5.20E-02,-0.101
126.626,-5.20E-02,-0.101
126.659,-4.99E-02,-0.1
126.693,-5.00E-02,-0.1
126.726,-4.90E-02,-9.94E-02
126.759,-4.79E-02,-9.90E-02
126.793,-4.68E-02,-9.83E-02
126.826,-4.69E-02,-9.83E-02
126.859,-4.57E-02,-9.77E-02
126.893,-4.57E-02,-9.76E-02
126.926,-4.45E-02,-9.70E-02
126.959,-4.32E-02,-9.64E-02
126.993,-4.31E-02,-9.64E-02
127.026,-4.18E-02,-9.58E-02
127.059,-4.17E-02,-9.58E-02
127.093,-4.04E-02,-9.53E-02
127.126,-4.04E-02,-9.50E-02
127.16,-3.90E-02,-9.45E-02
127.193,-3.88E-02,-9.45E-02
127.226,-3.74E-02,-9.40E-02
127.26,-3.73E-02,-9.40E-02
127.293,-3.72E-02,-9.38E-02
127.326,-3.57E-02,-9.33E-02
127.36,-3.56E-02,-9.32E-02
127.393,-3.42E-02,-9.28E-02
127.426,-3.41E-02,-9.26E-02
127.46,-3.25E-02,-9.21E-02
127.493,-3.24E-02,-9.21E-02
127.526,-3.23E-02,-9.20E-02
127.56,-3.09E-02,-9.14E-02
127.593,-3.07E-02,-9.14E-02
127.627,-3.06E-02,-9.14E-02
127.66,-2.90E-02,-9.08E-02
127.693,-2.88E-02,-9.08E-02
127.727,-2.86E-02,-9.07E-02
127.76,-2.70E-02,-9.03E-02
127.793,-2.69E-02,-9.02E-02
127.827,-2.67E-02,-9.02E-02
127.86,-2.50E-02,-8.97E-02
127.893,-2.49E-02,-8.96E-02
127.927,-2.48E-02,-8.95E-02
127.96,-2.45E-02,-8.94E-02
127.993,-2.27E-02,-8.90E-02
128.027,-2.25E-02,-8.90E-02
128.06,-2.24E-02,-8.89E-02
128.094,-2.22E-02,-8.88E-02
128.127,-2.05E-02,-8.85E-02
128.16,-2.03E-02,-8.84E-02
128.194,-1.99E-02,-8.83E-02
128.227,-1.97E-02,-8.82E-02
128.26,-1.93E-02,-8.82E-02
128.294,-1.90E-02,-8.81E-02
128.327,-1.87E-02,-8.81E-02
128.36,-1.84E-02,-8.81E-02
128.394,-1.80E-02,-8.81E-02
128.427,-1.78E-02,-8.81E-02
128.46,-1.74E-02,-8.81E-02
128.494,-1.72E-02,-8.81E-02
128.527,-1.56E-02,-8.79E-02
128.561,-1.53E-02,-8.78E-02
128.594,-1.49E-02,-8.77E-02
128.627,-1.46E-02,-8.77E-02
128.661,-1.42E-02,-8.77E-02
128.694,-1.40E-02,-8.76E-02
128.727,-1.37E-02,-8.76E-02
128.761,-1.34E-02,-8.76E-02
128.794,-1.31E-02,-8.76E-02
128.827,-1.28E-02,-8.76E-02
128.861,-1.24E-02,-8.76E-02
128.894,-1.21E-02,-8.75E-02
128.927,-1.18E-02,-8.75E-02
128.961,-1.16E-02,-8.75E-02
128.994,-1.13E-02,-8.75E-02
129.028,-1.10E-02,-8.75E-02
129.061,-1.07E-02,-8.75E-02
129.094,-1.05E-02,-8.75E-02
129.128,-1.02E-02,-8.75E-02
129.161,-9.89E-03,-8.75E-02
129.194,-9.80E-03,-8.75E-02
129.228,-9.56E-03,-8.75E-02
129.261,-9.40E-03,-8.75E-02
129.294,-9.27E-03,-8.75E-02
129.328,-9.15E-03,-8.75E-02
129.361,-8.94E-03,-8.76E-02
129.394,-8.73E-03,-8.75E-02
129.428,-8.59E-03,-8.75E-02
129.461,-8.38E-03,-8.75E-02
129.495,-8.23E-03,-8.76E-02
129.528,-8.02E-03,-8.76E-02
129.561,-7.86E-03,-8.76E-02
129.595,-7.69E-03,-8.76E-02
129.628,-7.58E-03,-8.76E-02
129.661,-7.44E-03,-8.76E-02
129.695,-7.35E-03,-8.76E-02
129.728,-7.09E-03,-8.76E-02
129.761,-6.98E-03,-8.76E-02
129.795,-6.94E-03,-8.77E-02
129.828,-6.90E-03,-8.77E-02
129.862,-6.83E-03,-8.77E-02
129.895,-6.80E-03,-8.77E-02
129.928,-6.83E-03,-8.77E-02
129.962,-6.78E-03,-8.77E-02
129.995,-6.81E-03,-8.77E-02
130.028,-6.84E-03,-8.78E-02
130.062,-6.89E-03,-8.77E-02
130.095,-6.97E-03,-8.77E-02
130.128,-7.06E-03,-8.77E-02
130.162,-7.13E-03,-8.77E-02
130.195,-7.13E-03,-8.77E-02
130.228,-7.17E-03,-8.77E-02
130.262,-7.24E-03,-8.77E-02
130.295,-7.23E-03,-8.77E-02
130.329,-7.24E-03,-8.77E-02
130.362,-7.29E-03,-8.77E-02
130.395,-7.33E-03,-8.77E-02
130.429,-7.40E-03,-8.77E-02
130.462,-7.47E-03,-8.77E-02
130.495,-7.66E-03,-8.77E-02
130.529,-7.79E-03,-8.77E-02
130.562,-7.87E-03,-8.77E-02
130.595,-7.95E-03,-8.76E-02
130.629,-8.03E-03,-8.77E-02
130.662,-8.27E-03,-8.77E-02
130.695,-8.50E-03,-8.77E-02
130.729,-8.65E-03,-8.77E-02
130.762,-8.99E-03,-8.77E-02
130.796,-9.17E-03,-8.77E-02
130.829,-9.37E-03,-8.78E-02
130.862,-9.64E-03,-8.77E-02
130.896,-9.87E-03,-8.78E-02
130.929,-1.02E-02,-8.78E-02
130.962,-1.05E-02,-8.78E-02
130.996,-1.08E-02,-8.78E-02
131.029,-1.11E-02,-8.78E-02
131.062,-1.13E-02,-8.79E-02
131.096,-1.16E-02,-8.78E-02
131.129,-1.19E-02,-8.79E-02
131.162,-1.24E-02,-8.79E-02
131.196,-1.28E-02,-8.79E-02
131.229,-1.32E-02,-8.80E-02
131.263,-1.39E-02,-8.81E-02
131.296,-1.43E-02,-8.82E-02
131.329,-1.47E-02,-8.83E-02
131.363,-1.50E-02,-8.83E-02
131.396,-1.54E-02,-8.83E-02
131.429,-1.57E-02,-8.84E-02
131.463,-1.61E-02,-8.84E-02
131.496,-1.64E-02,-8.85E-02
131.529,-1.67E-02,-8.84E-02
131.563,-1.71E-02,-8.85E-02
131.596,-1.75E-02,-8.86E-02
131.629,-1.84E-02,-8.87E-02
131.663,-1.89E-02,-8.88E-02
131.696,-1.94E-02,-8.90E-02
131.73,-1.98E-02,-8.89E-02
131.763,-2.02E-02,-8.90E-02
131.796,-2.06E-02,-8.91E-02
131.83,-2.11E-02,-8.92E-02
131.863,-2.23E-02,-8.93E-02
131.896,-2.27E-02,-8.95E-02
131.93,-2.31E-02,-8.96E-02
131.963,-2.36E-02,-8.97E-02
131.996,-2.41E-02,-8.96E-02
132.03,-2.52E-02,-9.00E-02
132.063,-2.56E-02,-9.02E-02
132.096,-2.61E-02,-9.04E-02
132.13,-2.72E-02,-9.06E-02
132.163,-2.76E-02,-9.08E-02
132.197,-2.80E-02,-9.10E-02
132.23,-2.92E-02,-9.14E-02
132.263,-2.96E-02,-9.14E-02
132.297,-2.99E-02,-9.16E-02
132.33,-3.12E-02,-9.20E-02
132.363,-3.15E-02,-9.20E-02
132.397,-3.19E-02,-9.22E-02
132.43,-3.30E-02,-9.26E-02
132.463,-3.33E-02,-9.27E-02
132.497,-3.45E-02,-9.32E-02
132.53,-3.48E-02,-9.34E-02
132.563,-3.51E-02,-9.34E-02
132.597,-3.63E-02,-9.39E-02
132.63,-3.66E-02,-9.39E-02
132.664,-3.77E-02,-9.45E-02
132.697,-3.79E-02,-9.47E-02
132.73,-3.92E-02,-9.52E-02
132.764,-3.94E-02,-9.52E-02
132.797,-4.07E-02,-9.57E-02
132.83,-4.09E-02,-9.58E-02
132.864,-4.20E-02,-9.64E-02
132.897,-4.32E-02,-9.69E-02
132.93,-4.34E-02,-9.69E-02
132.964,-4.45E-02,-9.76E-02
132.997,-4.56E-02,-9.82E-02
133.03,-4.57E-02,-9.83E-02
133.064,-4.69E-02,-9.89E-02
133.097,-4.71E-02,-9.89E-02
133.131,-4.82E-02,-9.95E-02
133.164,-4.83E-02,-9.95E-02
133.197,-4.93E-02,-0.1
133.231,-5.04E-02,-0.101
133.264,-5.06E-02,-0.101
133.297,-5.17E-02,-0.102
133.331,-5.27E-02,-0.102
133.364,-5.36E-02,-0.103
133.397,-5.37E-02,-0.103
133.431,-5.46E-02,-0.103
133.464,-5.55E-02,-0.104
133.497,-5.64E-02,-0.104
133.531,-5.64E-02,-0.104
133.564,-5.80E-02,-0.106
133.598,-5.81E-02,-0.106
133.631,-5.90E-02,-0.106
133.664,-6.05E-02,-0.108
133.698,-6.06E-02,-0.108
133.731,-6.13E-02,-0.108
133.764,-6.20E-02,-0.109
133.798,-6.27E-02,-0.109
133.831,-6.34E-02,-0.11
133.864,-6.42E-02,-0.111
133.898,-6.50E-02,-0.111
133.931,-6.57E-02,-0.112
133.965,-6.64E-02,-0.112
133.998,-6.76E-02,-0.114
134.031,-6.82E-02,-0.114
134.065,-6.89E-02,-0.115
134.098,-6.94E-02,-0.116
134.131,-7.00E-02,-0.116
134.165,-7.07E-02,-0.117
134.198,-7.18E-02,-0.118
134.231,-7.25E-02,-0.119
134.265,-7.31E-02,-0.119
134.298,-7.37E-02,-0.12
134.331,-7.43E-02,-0.121
134.365,-7.49E-02,-0.121
134.398,-7.55E-02,-0.122
134.432,-7.62E-02,-0.123
134.465,-7.67E-02,-0.123
134.498,-7.81E-02,-0.125
134.532,-7.87E-02,-0.126
134.565,-7.87E-02,-0.126
134.598,-8.00E-02,-0.127
134.632,-8.05E-02,-0.128
134.665,-8.10E-02,-0.129
134.698,-8.19E-02,-0.13
134.732,-8.23E-02,-0.131
134.765,-8.31E-02,-0.132
134.798,-8.36E-02,-0.133
134.832,-8.43E-02,-0.134
134.865,-8.47E-02,-0.135
134.899,-8.55E-02,-0.136
134.932,-8.55E-02,-0.136
134.965,-8.63E-02,-0.137
134.999,-8.69E-02,-0.138
135.032,-8.72E-02,-0.139
135.065,-8.79E-02,-0.14
135.099,-8.86E-02,-0.141
135.132,-8.86E-02,-0.141
135.165,-8.93E-02,-0.142
135.199,-8.99E-02,-0.144
135.232,-9.00E-02,-0.144
135.265,-9.05E-02,-0.145
135.299,-9.11E-02,-0.146
135.332,-9.16E-02,-0.147
135.366,-9.17E-02,-0.148
135.399,-9.23E-02,-0.149
135.432,-9.28E-02,-0.15
135.466,-9.31E-02,-0.15
135.499,-9.36E-02,-0.152
135.532,-9.41E-02,-0.153
135.566,-9.44E-02,-0.153
135.599,-9.48E-02,-0.155
135.632,-9.51E-02,-0.155
135.666,-9.54E-02,-0.157
135.699,-9.57E-02,-0.157
135.732,-9.61E-02,-0.159
135.766,-9.62E-02,-0.159
135.799,-9.67E-02,-0.161
135.833,-9.69E-02,-0.161
135.866,-9.72E-02,-0.163
135.899,-9.74E-02,-0.163
135.933,-9.79E-02,-0.165
135.966,-9.81E-02,-0.165
135.999,-9.85E-02,-0.167
136.033,-9.86E-02,-0.168
136.066,-9.86E-02,-0.168
136.099,-9.90E-02,-0.17
136.133,-9.92E-02,-0.171
136.166,-9.93E-02,-0.171
136.199,-9.93E-02,-0.172
136.233,-9.96E-02,-0.174
136.266,-9.97E-02,-0.175
136.3,-9.98E-02,-0.175
136.333,-9.99E-02,-0.176
136.366,-1.00E-01,-0.176
136.4,-0.1,-0.179
136.433,-0.1,-0.179
136.466,-0.1,-0.18
136.5,-0.1,-0.181
136.533,-0.101,-0.181
136.566,-0.101,-0.183
136.6,-0.101,-0.184
136.633,-0.101,-0.184
136.666,-0.101,-0.185
136.7,-0.101,-0.186
136.733,-0.101,-0.187
136.767,-0.101,-0.188
136.8,-0.101,-0.189
136.833,-0.101,-0.19
136.867,-0.101,-0.191
136.9,-0.101,-0.192
136.933,-0.1,-0.193
136.967,-0.1,-0.194
137,-0.1,-0.195
137.033,-0.1,-0.196
137.067,-0.1,-0.196
137.1,-0.1,-0.197
137.133,-0.1,-0.198
137.167,-0.1,-0.199
137.2,-0.1,-0.199
137.234,-0.1,-0.2
137.267,-0.1,-0.201
137.3,-0.1,-0.202
137.334,-9.99E-02,-0.203
137.367,-9.99E-02,-0.204
137.4,-9.98E-02,-0.204
137.434,-9.98E-02,-0.205
137.467,-9.97E-02,-0.206
137.5,-9.93E-02,-0.207
137.534,-9.92E-02,-0.208
137.567,-9.91E-02,-0.208
137.6,-9.90E-02,-0.209
137.634,-9.87E-02,-0.211
137.667,-9.86E-02,-0.211
137.701,-9.85E-02,-0.212
137.734,-9.85E-02,-0.212
137.767,-9.81E-02,-0.214
137.801,-9.79E-02,-0.214
137.834,-9.80E-02,-0.214
137.867,-9.75E-02,-0.216
137.901,-9.74E-02,-0.216
137.934,-9.73E-02,-0.216
137.967,-9.73E-02,-0.217
138.001,-9.68E-02,-0.218
138.034,-9.68E-02,-0.219
138.067,-9.67E-02,-0.219
138.101,-9.63E-02,-0.22
138.134,-9.61E-02,-0.221
138.168,-9.61E-02,-0.221
138.201,-9.59E-02,-0.221
138.234,-9.56E-02,-0.223
138.268,-9.55E-02,-0.223
138.301,-9.54E-02,-0.223
138.334,-9.50E-02,-0.225
138.368,-9.49E-02,-0.225
138.401,-9.48E-02,-0.225
138.434,-9.43E-02,-0.226
138.468,-9.43E-02,-0.227
138.501,-9.42E-02,-0.227
138.535,-9.37E-02,-0.228
138.568,-9.35E-02,-0.228
138.601,-9.35E-02,-0.228
138.635,-9.30E-02,-0.23
138.668,-9.30E-02,-0.23
138.701,-9.30E-02,-0.23
138.735,-9.24E-02,-0.231
138.768,-9.24E-02,-0.231
138.801,-9.19E-02,-0.232
138.835,-9.18E-02,-0.232
138.868,-9.17E-02,-0.232
138.901,-9.12E-02,-0.233
138.935,-9.11E-02,-0.233
138.968,-9.11E-02,-0.234
139.002,-9.06E-02,-0.235
139.035,-9.05E-02,-0.235
139.068,-9.05E-02,-0.235
139.102,-8.99E-02,-0.236
139.135,-8.99E-02,-0.236
139.168,-8.99E-02,-0.236
139.202,-8.99E-02,-0.236
139.235,-8.93E-02,-0.237
139.268,-8.93E-02,-0.237
139.302,-8.93E-02,-0.237
139.335,-8.93E-02,-0.237
139.368,-8.87E-02,-0.238
139.402,-8.87E-02,-0.238
139.435,-8.86E-02,-0.239
139.469,-8.87E-02,-0.239
139.502,-8.80E-02,-0.239
139.535,-8.81E-02,-0.24
139.569,-8.81E-02,-0.24
139.602,-8.80E-02,-0.24
139.635,-8.81E-02,-0.24
139.669,-8.75E-02,-0.241
139.702,-8.74E-02,-0.241
139.735,-8.74E-02,-0.241
139.769,-8.74E-02,-0.241
139.802,-8.74E-02,-0.241
139.835,-8.33E-02,-0.241
139.869,-8.74E-02,-0.241
139.902,-8.73E-02,-0.241
139.936,-8.73E-02,-0.241
139.969,-8.73E-02,-0.241
140.002,-8.70E-02,-0.242
140.036,-8.69E-02,-0.242
140.069,-8.68E-02,-0.242
140.102,-8.68E-02,-0.242
140.136,-8.68E-02,-0.242
140.169,-8.67E-02,-0.242
140.202,-8.67E-02,-0.242
140.236,-8.67E-02,-0.242
140.269,-8.67E-02,-0.242
140.302,-8.67E-02,-0.242
140.336,-8.67E-02,-0.242
140.369,-8.67E-02,-0.242
140.403,-8.67E-02,-0.242
140.436,-8.67E-02,-0.242
140.469,-8.67E-02,-0.242
140.503,-8.67E-02,-0.242
140.536,-8.68E-02,-0.242
140.569,-8.68E-02,-0.242
140.603,-8.68E-02,-0.242
140.636,-8.68E-02,-0.242
140.669,-8.68E-02,-0.242
140.703,-8.68E-02,-0.242
140.736,-8.69E-02,-0.242
140.769,-8.68E-02,-0.242
140.803,-8.68E-02,-0.242
140.836,-8.68E-02,-0.242
140.87,-8.69E-02,-0.242
140.903,-8.69E-02,-0.242
140.936,-8.69E-02,-0.242
140.97,-8.69E-02,-0.242
141.003,-8.69E-02,-0.242
141.036,-8.69E-02,-0.242
141.07,-8.70E-02,-0.242
141.103,-8.72E-02,-0.241
141.136,-8.73E-02,-0.241
141.17,-8.73E-02,-0.241
141.203,-8.74E-02,-0.241
141.236,-8.74E-02,-0.241
141.27,-8.75E-02,-0.241
141.303,-8.76E-02,-0.241
141.337,-8.76E-02,-0.24
141.37,-8.76E-02,-0.24
141.403,-8.78E-02,-0.24
141.437,-8.80E-02,-0.24
141.47,-8.81E-02,-0.24
141.503,-8.82E-02,-0.239
141.537,-8.83E-02,-0.239
141.57,-8.85E-02,-0.239
141.603,-8.86E-02,-0.239
141.637,-8.87E-02,-0.238
141.67,-8.90E-02,-0.238
141.703,-8.92E-02,-0.238
141.737,-8.94E-02,-0.237
141.77,-8.94E-02,-0.237
141.804,-8.97E-02,-0.237
141.837,-8.99E-02,-0.237
141.87,-9.01E-02,-0.236
141.904,-9.04E-02,-0.236
141.937,-9.05E-02,-0.235
141.97,-9.06E-02,-0.235
142.004,-9.08E-02,-0.235
142.037,-9.12E-02,-0.234
142.07,-9.13E-02,-0.234
142.104,-9.15E-02,-0.234
142.137,-9.17E-02,-0.233
142.17,-9.19E-02,-0.233
142.204,-9.22E-02,-0.232
142.237,-9.23E-02,-0.232
142.271,-9.26E-02,-0.232
142.304,-9.28E-02,-0.231
142.337,-9.30E-02,-0.231
142.371,-9.32E-02,-0.231
142.404,-9.35E-02,-0.23
142.437,-9.37E-02,-0.23
142.471,-9.38E-02,-0.229
142.504,-9.40E-02,-0.228
142.537,-9.43E-02,-0.228
142.571,-9.44E-02,-0.228
142.604,-9.48E-02,-0.227
142.638,-9.49E-02,-0.226
142.671,-9.51E-02,-0.226
142.704,-9.53E-02,-0.225
142.738,-9.55E-02,-0.225
142.771,-9.57E-02,-0.224
142.804,-9.59E-02,-0.224
142.838,-9.62E-02,-0.223
142.871,-9.63E-02,-0.223
142.904,-9.65E-02,-0.222
142.938,-9.67E-02,-0.221
142.971,-9.70E-02,-0.221
143.004,-9.72E-02,-0.22
143.038,-9.74E-02,-0.219
143.071,-9.75E-02,-0.219
143.105,-9.78E-02,-0.218
143.138,-9.80E-02,-0.217
143.171,-9.81E-02,-0.217
